customer_id,customer_name,segment,region,first_order_date,last_order_date,total_orders,total_revenue,total_profit,total_quantity,avg_order_value,is_repeat_customer,days_since_last_order,is_churned_customer,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment
RB-19435,Richard Bierner,Consumer,Central,2014-03-11,2017-12-11,8,2663.0860000000002,477.23990000000003,66,332.88575000000003,True,19,False,19,8,2663.0860000000002,4,4,3,443,Champions
RB-19465,Rick Bensley,Home Office,Central,2014-03-14,2017-12-21,12,4715.466,640.5466,85,392.95550000000003,True,9,False,9,12,4715.466,4,4,4,444,Champions
RB-19570,Rob Beeghly,Consumer,Central,2016-04-28,2017-12-05,5,528.546,76.8879,35,105.70920000000001,True,25,False,25,5,528.546,4,2,1,421,Potential Loyalists
RB-19645,Robert Barroso,Corporate,West,2014-08-23,2016-03-22,5,221.084,72.679,29,44.2168,True,648,True,648,5,221.084,1,2,1,121,Lost / Low Value
RB-19705,Roger Barcio,Home Office,West,2015-08-22,2017-11-06,4,2067.45,243.07549999999998,22,516.8625,True,54,False,54,4,2067.45,3,1,2,312,Potential Loyalists
RB-19795,Ross Baird,Home Office,South,2014-06-03,2017-11-28,8,5633.316000000001,-461.73319999999995,92,704.1645000000001,True,32,False,32,8,5633.316000000001,3,4,4,344,Champions
RC-19825,Roy Collins,Consumer,Central,2014-12-05,2016-12-26,6,966.409,63.991400000000006,29,161.06816666666666,True,369,True,369,6,966.409,1,3,1,131,At Risk
RC-19960,Ryan Crowe,Consumer,East,2014-08-25,2017-09-11,6,885.752,10.563300000000002,44,147.62533333333332,True,110,True,110,6,885.752,2,3,1,231,At Risk
RD-19480,Rick Duston,Consumer,West,2014-06-08,2017-10-19,8,4272.93,480.594,60,534.11625,True,72,False,72,8,4272.93,3,4,4,344,Champions
RD-19585,Rob Dowd,Consumer,South,2014-04-02,2017-07-03,10,2912.8940000000002,734.5158,73,291.2894,True,180,True,180,10,2912.8940000000002,2,4,3,243,At Risk
RD-19660,Robert Dilbeck,Home Office,Central,2015-04-12,2017-09-07,5,2786.632,835.772,23,557.3264,True,114,True,114,5,2786.632,2,2,3,223,Lost / Low Value
RD-19720,Roger Demir,Consumer,South,2014-07-20,2017-12-09,10,1419.737,207.3304,78,141.9737,True,21,False,21,10,1419.737,4,4,2,442,Loyal Customers
RD-19810,Ross DeVincentis,Home Office,West,2014-10-27,2017-12-16,8,1137.616,318.4625,63,142.202,True,14,False,14,8,1137.616,4,4,1,441,Loyal Customers
RD-19900,Ruben Dartt,Consumer,West,2014-04-05,2017-09-07,9,3133.924,455.5292,85,348.21377777777775,True,114,True,114,9,3133.924,2,4,3,243,At Risk
RD-19930,Russell D'Ascenzo,Consumer,Central,2014-10-03,2017-11-18,4,970.9420000000001,35.05740000000001,33,242.73550000000003,True,42,False,42,4,970.9420000000001,3,1,1,311,Potential Loyalists
RE-19405,Ricardo Emerson,Consumer,East,2014-12-29,2014-12-29,1,48.36,6.045,5,48.36,False,1097,True,1097,1,48.36,1,1,1,111,Lost / Low Value
RE-19450,Richard Eichhorn,Consumer,Central,2014-06-03,2017-03-03,5,876.696,209.2294,47,175.3392,True,302,True,302,5,876.696,1,2,1,121,Lost / Low Value
RF-19345,Randy Ferguson,Corporate,East,2014-05-20,2016-12-05,8,3309.15,633.7072000000001,67,413.64375,True,390,True,390,8,3309.15,1,4,3,143,At Risk
RF-19735,Roland Fjeld,Consumer,Central,2014-08-06,2017-10-02,7,2341.2960000000003,711.6168,53,334.4708571428572,True,89,False,89,7,2341.2960000000003,2,3,3,233,At Risk
RF-19840,Roy Französisch,Consumer,East,2014-11-12,2017-12-24,8,945.222,280.0261,45,118.15275,True,6,False,6,8,945.222,4,4,1,441,Loyal Customers
RH-19495,Rick Hansen,Consumer,Central,2014-08-23,2017-11-28,5,3621.3759999999997,563.7877,38,724.2751999999999,True,32,False,32,5,3621.3759999999997,3,2,3,323,Potential Loyalists
RH-19510,Rick Huthwaite,Home Office,East,2014-11-16,2016-09-19,6,6979.18,1289.4535,43,1163.1966666666667,True,467,True,467,6,6979.18,1,3,4,134,At Risk
RH-19555,Ritsa Hightower,Consumer,South,2015-12-04,2016-07-29,2,740.382,0.30570000000000164,11,370.191,True,519,True,519,2,740.382,1,1,1,111,Lost / Low Value
RH-19600,Rob Haberlin,Consumer,South,2015-07-02,2016-07-14,3,2085.7400000000002,172.6261,43,695.2466666666668,True,534,True,534,3,2085.7400000000002,1,1,2,112,Lost / Low Value
RK-19300,Ralph Kennedy,Consumer,East,2015-07-20,2017-09-02,3,1460.192,269.688,29,486.73066666666665,True,119,True,119,3,1460.192,2,1,2,212,Lost / Low Value
RL-19615,Rob Lucas,Consumer,South,2014-12-05,2017-08-31,8,6234.91,488.14840000000004,101,779.36375,True,121,True,121,8,6234.91,2,4,4,244,At Risk
RM-19375,Raymond Messe,Consumer,Central,2014-05-11,2017-01-19,6,1453.474,392.1499,29,242.24566666666666,True,345,True,345,6,1453.474,1,3,2,132,At Risk
RM-19675,Robert Marley,Home Office,South,2014-11-14,2017-12-24,5,5979.0960000000005,1902.5438000000001,39,1195.8192000000001,True,6,False,6,5,5979.0960000000005,4,2,4,424,Potential Loyalists
RM-19750,Roland Murray,Consumer,East,2017-03-06,2017-03-06,1,98.35,28.6879,4,98.35,False,299,True,299,1,98.35,1,1,1,111,Lost / Low Value
RO-19780,Rose O'Brian,Consumer,South,2015-05-12,2017-11-25,7,3815.478,-1262.5716000000002,48,545.0682857142857,True,35,False,35,7,3815.478,3,3,4,334,Champions
RP-19270,Rachel Payne,Corporate,West,2014-10-19,2016-08-21,4,954.6452,59.538399999999996,47,238.6613,True,496,True,496,4,954.6452,1,1,1,111,Lost / Low Value
RP-19390,Resi Pölking,Consumer,East,2014-05-24,2017-11-27,12,5153.084,465.25030000000015,88,429.42366666666663,True,33,False,33,12,5153.084,3,4,4,344,Champions
RP-19855,Roy Phan,Corporate,Central,2014-04-05,2017-12-02,8,2170.716,594.5868,61,271.3395,True,28,False,28,8,2170.716,4,4,2,442,Loyal Customers
RR-19315,Ralph Ritter,Consumer,West,2016-11-14,2017-12-11,2,615.932,-73.835,7,307.966,True,19,False,19,2,615.932,4,1,1,411,Potential Loyalists
RR-19525,Rick Reed,Corporate,East,2014-09-09,2017-07-13,6,3302.2619999999997,721.6826,36,550.377,True,170,True,170,6,3302.2619999999997,2,3,3,233,At Risk
RS-19420,Ricardo Sperren,Corporate,West,2014-08-05,2017-10-15,5,3221.29,633.4513999999999,29,644.258,True,76,False,76,5,3221.29,2,2,3,223,Lost / Low Value
RS-19765,Roland Schwarz,Corporate,East,2014-04-07,2017-11-24,8,4159.7699999999995,1206.3851,54,519.9712499999999,True,36,False,36,8,4159.7699999999995,3,4,4,344,Champions
RS-19870,Roy Skaria,Home Office,Central,2016-06-07,2017-12-11,2,22.328,9.5838,10,11.164,True,19,False,19,2,22.328,4,1,1,411,Potential Loyalists
RW-19540,Rick Wilson,Corporate,West,2015-02-03,2017-09-01,7,7397.401,1586.6273,89,1056.7715714285714,True,120,True,120,7,7397.401,2,3,4,234,At Risk
RW-19630,Rob Williams,Corporate,Central,2014-06-28,2017-10-02,9,3279.746,698.8325,53,364.41622222222225,True,89,False,89,9,3279.746,2,4,3,243,At Risk
RW-19690,Robert Waldorf,Consumer,South,2016-05-30,2017-10-12,5,3495.646,707.5503,61,699.1292000000001,True,79,False,79,5,3495.646,2,2,3,223,Lost / Low Value
SA-20830,Sue Ann Reed,Consumer,Central,2014-02-22,2017-10-28,10,4767.3415,610.1496000000001,75,476.73415000000006,True,63,False,63,10,4767.3415,3,4,4,344,Champions
SB-20170,Sarah Bern,Consumer,East,2014-06-06,2017-06-12,3,1348.02,157.6658,24,449.34,True,201,True,201,3,1348.02,1,1,2,112,Lost / Low Value
SB-20185,Sarah Brown,Consumer,East,2014-09-20,2017-06-25,6,6410.996,885.4623999999999,45,1068.4993333333334,True,188,True,188,6,6410.996,1,3,4,134,At Risk
SB-20290,Sean Braxton,Corporate,Central,2014-05-09,2017-11-13,7,8057.891,-2082.7451,84,1151.1272857142856,True,47,False,47,7,8057.891,3,3,4,334,Champions
SC-20020,Sam Craven,Consumer,Central,2014-03-03,2015-11-10,5,3362.9636,-317.0508,62,672.59272,True,781,True,781,5,3362.9636,1,2,3,123,Lost / Low Value
SC-20050,Sample Company A,Home Office,East,2014-03-18,2017-11-20,9,4624.572,1011.7443,61,513.8413333333333,True,40,False,40,9,4624.572,3,4,4,344,Champions
SC-20095,Sanjit Chand,Consumer,West,2014-02-12,2017-01-15,9,14142.333999999999,5757.411899999999,87,1571.3704444444443,True,349,True,349,9,14142.333999999999,1,4,4,144,At Risk
SC-20230,Scot Coram,Corporate,Central,2016-06-06,2017-08-03,4,4371.9580000000005,440.14099999999996,49,1092.9895000000001,True,149,True,149,4,4371.9580000000005,2,1,4,214,Lost / Low Value
SC-20260,Scott Cohen,Corporate,West,2014-04-06,2017-06-26,8,3729.7929999999997,671.0033999999999,63,466.22412499999996,True,187,True,187,8,3729.7929999999997,1,4,3,143,At Risk
SC-20305,Sean Christensen,Consumer,Central,2014-12-16,2017-12-01,7,3979.065,229.1617,64,568.4378571428572,True,29,False,29,7,3979.065,4,3,4,434,Champions
SC-20380,Shahid Collister,Consumer,West,2014-03-01,2017-11-30,9,5992.536,236.66149999999996,80,665.8373333333334,True,30,False,30,9,5992.536,4,4,4,444,Champions
SC-20440,Shaun Chance,Corporate,West,2015-08-17,2017-11-24,7,1874.998,379.5611,44,267.85685714285717,True,36,False,36,7,1874.998,3,3,2,332,Loyal Customers
SC-20575,Sonia Cooley,Consumer,Central,2014-06-16,2017-09-29,5,902.7280000000001,100.2253,30,180.5456,True,92,True,92,5,902.7280000000001,2,2,1,221,Lost / Low Value
SC-20680,Steve Carroll,Home Office,South,2014-11-21,2017-08-26,6,1254.64,370.1578,26,209.10666666666668,True,126,True,126,6,1254.64,2,3,2,232,At Risk
SC-20695,Steve Chapman,Corporate,South,2014-12-16,2017-10-02,10,2576.408,611.8291,66,257.6408,True,89,False,89,10,2576.408,2,4,3,243,At Risk
SC-20725,Steven Cartwright,Consumer,East,2014-06-03,2017-06-26,11,5226.21,1276.6513,133,475.11,True,187,True,187,11,5226.21,1,4,4,144,At Risk
SC-20770,Stewart Carmichael,Corporate,South,2015-06-20,2017-11-19,7,4492.657,-671.1874,75,641.8081428571429,True,41,False,41,7,4492.657,3,3,4,334,Champions
SC-20800,Stuart Calhoun,Consumer,Central,2015-12-11,2017-11-30,4,279.25600000000003,51.8252,11,69.81400000000001,True,30,False,30,4,279.25600000000003,4,1,1,411,Potential Loyalists
SC-20845,Sung Chung,Consumer,Central,2016-11-11,2017-08-21,2,280.632,31.1757,13,140.316,True,131,True,131,2,280.632,2,1,1,211,Lost / Low Value
SD-20485,Shirley Daniels,Home Office,East,2014-01-26,2017-06-13,9,6121.114,1985.1671999999999,82,680.1237777777777,True,200,True,200,9,6121.114,1,4,4,144,At Risk
SE-20110,Sanjit Engle,Consumer,East,2014-04-11,2017-12-21,11,12209.438000000002,2650.6769,78,1109.9489090909092,True,9,False,9,11,12209.438000000002,4,4,4,444,Champions
SF-20065,Sandra Flanagan,Consumer,East,2014-09-10,2017-11-01,7,763.5459999999999,228.1623,35,109.07799999999999,True,59,False,59,7,763.5459999999999,3,3,1,331,Loyal Customers
SF-20200,Sarah Foster,Consumer,West,2014-12-23,2017-11-01,9,3422.7859999999996,286.9046,74,380.3095555555555,True,59,False,59,9,3422.7859999999996,3,4,3,343,Champions
SF-20965,Sylvia Foulston,Corporate,Central,2014-10-21,2017-11-12,9,3336.535,539.9352,66,370.7261111111111,True,48,False,48,9,3336.535,3,4,3,343,Champions
SG-20080,Sandra Glassco,Consumer,Central,2015-10-31,2017-12-22,3,3406.5809999999997,570.438,30,1135.5269999999998,True,8,False,8,3,3406.5809999999997,4,1,3,413,Potential Loyalists
SG-20470,Sheri Gordon,Consumer,East,2014-07-26,2017-06-30,8,1884.798,-119.0105,62,235.59975,True,183,True,183,8,1884.798,2,4,2,242,At Risk
SG-20605,Speros Goranitis,Consumer,East,2014-01-23,2017-09-13,6,3124.832,463.269,49,520.8053333333334,True,108,True,108,6,3124.832,2,3,3,233,At Risk
SG-20890,Susan Gilcrest,Corporate,Central,2014-03-30,2017-05-18,3,47.946,-3.7073,17,15.982,True,226,True,226,3,47.946,1,1,1,111,Lost / Low Value
SH-19975,Sally Hughsby,Corporate,West,2014-12-10,2017-12-01,13,3406.8395,558.4739999999999,113,262.0645769230769,True,29,False,29,13,3406.8395,4,4,3,443,Champions
SH-20395,Shahid Hopkins,Consumer,South,2014-11-02,2017-12-07,10,2180.718,-144.5229,45,218.0718,True,23,False,23,10,2180.718,4,4,2,442,Loyal Customers
SH-20635,Stefanie Holloman,Corporate,South,2014-12-16,2015-11-26,2,2096.392,260.6258,16,1048.196,True,765,True,765,2,2096.392,1,1,2,112,Lost / Low Value
SJ-20125,Sanjit Jacobs,Home Office,East,2015-09-22,2017-09-26,12,3949.656,144.1189,104,329.138,True,95,True,95,12,3949.656,2,4,4,244,At Risk
SJ-20215,Sarah Jordon,Consumer,Central,2015-02-09,2017-12-01,6,1341.036,-23.5137,35,223.506,True,29,False,29,6,1341.036,4,3,2,432,Loyal Customers
SJ-20500,Shirley Jackson,Consumer,Central,2014-08-31,2017-04-21,5,1318.776,68.09629999999999,30,263.7552,True,253,True,253,5,1318.776,1,2,2,122,Lost / Low Value
SK-19990,Sally Knutson,Consumer,East,2016-11-28,2017-12-22,3,883.409,168.7933,19,294.4696666666667,True,8,False,8,3,883.409,4,1,1,411,Potential Loyalists
SL-20155,Sara Luxemburg,Home Office,South,2014-09-21,2017-10-21,7,3053.012,527.9715,30,436.14457142857145,True,70,False,70,7,3053.012,3,3,3,333,Champions
SM-20005,Sally Matthias,Consumer,East,2014-11-23,2016-11-04,4,244.49399999999997,-26.5927,26,61.12349999999999,True,421,True,421,4,244.49399999999997,1,1,1,111,Lost / Low Value
SM-20320,Sean Miller,Home Office,South,2014-03-18,2017-10-12,5,25043.05,-1980.7393,50,5008.61,True,79,False,79,5,25043.05,2,2,4,224,Lost / Low Value
SM-20905,Susan MacKendrick,Consumer,East,2016-05-03,2016-05-03,1,1043.041,-237.2885,20,1043.041,False,606,True,606,1,1043.041,1,1,1,111,Lost / Low Value
SM-20950,Suzanne McNair,Corporate,South,2014-09-29,2017-12-05,12,5563.392,581.5741999999999,94,463.616,True,25,False,25,12,5563.392,4,4,4,444,Champions
SN-20560,Skye Norling,Home Office,West,2015-06-18,2017-09-10,6,1860.418,-716.8565000000001,67,310.06966666666665,True,111,True,111,6,1860.418,2,3,2,232,At Risk
SN-20710,Steve Nguyen,Home Office,Central,2014-05-06,2017-10-12,7,3127.9592,481.74989999999997,89,446.85131428571424,True,79,False,79,7,3127.9592,2,3,3,233,At Risk
SO-20335,Sean O'Donnell,Consumer,South,2015-10-11,2017-12-01,6,2602.5755,-81.0858,52,433.76258333333334,True,29,False,29,6,2602.5755,4,3,3,433,Champions
SP-20545,Sibella Parks,Corporate,East,2014-10-13,2017-02-06,6,1306.086,-118.77570000000001,43,217.681,True,327,True,327,6,1306.086,1,3,2,132,At Risk
SP-20620,Stefania Perrino,Corporate,East,2014-09-08,2017-11-13,9,5440.319,-270.42819999999995,77,604.4798888888889,True,47,False,47,9,5440.319,3,4,4,344,Champions
SP-20650,Stephanie Phelps,Corporate,West,2014-04-16,2016-12-09,9,1872.4360000000001,268.4782,71,208.04844444444447,True,386,True,386,9,1872.4360000000001,1,4,2,142,At Risk
SP-20860,Sung Pak,Corporate,East,2014-12-15,2017-10-12,10,4282.94,566.7226,80,428.294,True,79,False,79,10,4282.94,2,4,4,244,At Risk
SP-20920,Susan Pistek,Consumer,West,2014-11-22,2017-10-21,6,3990.689,14.692400000000003,57,665.1148333333333,True,70,False,70,6,3990.689,3,3,4,334,Champions
SR-20425,Sharelle Roach,Home Office,West,2014-06-14,2017-12-22,5,3233.481,-3333.9144,34,646.6962000000001,True,8,False,8,5,3233.481,4,2,3,423,Potential Loyalists
SR-20740,Steven Roelle,Home Office,East,2014-02-20,2017-06-17,8,4345.8859999999995,1990.4243999999999,50,543.2357499999999,True,196,True,196,8,4345.8859999999995,1,4,4,144,At Risk
SS-20140,Saphhira Shifley,Corporate,East,2014-11-23,2017-12-15,8,1324.028,332.3487,86,165.5035,True,15,False,15,8,1324.028,4,4,2,442,Loyal Customers
SS-20410,Shahid Shariari,Consumer,West,2014-05-30,2017-09-11,6,3056.8070000000002,-1010.9738,46,509.4678333333334,True,110,True,110,6,3056.8070000000002,2,3,3,233,At Risk
SS-20515,Shirley Schmidt,Home Office,South,2014-07-14,2016-08-26,3,613.4,199.93449999999999,36,204.46666666666667,True,491,True,491,3,613.4,1,1,1,111,Lost / Low Value
SS-20590,Sonia Sunley,Consumer,West,2014-08-05,2016-10-24,6,418.49,135.5401,17,69.74833333333333,True,432,True,432,6,418.49,1,3,1,131,At Risk
SS-20875,Sung Shariari,Consumer,Central,2014-12-14,2017-09-01,5,964.636,-75.586,39,192.9272,True,120,True,120,5,964.636,2,2,1,221,Lost / Low Value
ST-20530,Shui Tom,Consumer,East,2014-02-14,2017-08-27,7,433.34000000000003,84.4419,33,61.90571428571429,True,125,True,125,7,433.34000000000003,2,3,1,231,At Risk
SU-20665,Stephanie Ulpright,Home Office,South,2015-12-05,2017-12-10,7,2595.364,763.4719,61,370.76628571428574,True,20,False,20,7,2595.364,4,3,3,433,Champions
SV-20365,Seth Vernon,Consumer,East,2014-01-11,2017-09-20,10,11470.949999999999,1199.4242,109,1147.0949999999998,True,101,True,101,10,11470.949999999999,2,4,4,244,At Risk
SV-20785,Stewart Visinsky,Consumer,West,2014-04-12,2017-02-13,9,4105.305,485.0272,91,456.14500000000004,True,320,True,320,9,4105.305,1,4,4,144,At Risk
SV-20815,Stuart Van,Corporate,Central,2015-05-04,2017-10-15,4,1271.0900000000001,199.6502,24,317.77250000000004,True,76,False,76,4,1271.0900000000001,2,1,2,212,Lost / Low Value
SV-20935,Susan Vittorini,Consumer,East,2016-03-19,2017-12-28,8,1903.491,106.8912,66,237.936375,True,2,False,2,8,1903.491,4,4,2,442,Loyal Customers
SW-20245,Scot Wooten,Consumer,West,2014-07-20,2017-10-10,7,1085.078,-19.60620000000001,33,155.01114285714286,True,81,False,81,7,1085.078,2,3,1,231,At Risk
SW-20275,Scott Williamson,Consumer,South,2014-03-10,2017-11-30,6,1966.65,332.8725,28,327.77500000000003,True,30,False,30,6,1966.65,4,3,2,432,Loyal Customers
SW-20350,Sean Wendt,Home Office,Central,2016-04-09,2017-07-21,3,1019.044,95.8383,25,339.6813333333333,True,162,True,162,3,1019.044,2,1,1,211,Lost / Low Value
SW-20455,Shaun Weien,Consumer,South,2015-06-22,2017-07-21,7,2921.544,793.6548,18,417.3634285714285,True,162,True,162,7,2921.544,2,3,3,233,At Risk
SW-20755,Steven Ward,Corporate,East,2014-11-02,2016-07-14,2,758.6959999999999,68.2416,27,379.34799999999996,True,534,True,534,2,758.6959999999999,1,1,1,111,Lost / Low Value
SZ-20035,Sam Zeldin,Home Office,West,2014-09-07,2017-11-25,11,3625.329,366.43030000000005,69,329.57536363636365,True,35,False,35,11,3625.329,3,4,3,343,Champions
TA-21385,Tom Ashbrook,Home Office,East,2014-09-12,2017-10-22,4,14595.62,4703.7883,36,3648.905,True,69,False,69,4,14595.62,3,1,4,314,Potential Loyalists
TB-21055,Ted Butterfield,Consumer,East,2016-06-17,2017-09-02,5,1467.881,390.2113,66,293.57620000000003,True,119,True,119,5,1467.881,2,2,2,222,Lost / Low Value
TB-21175,Thomas Boland,Corporate,Central,2014-12-08,2017-11-02,4,3589.296,829.1635,36,897.324,True,58,False,58,4,3589.296,3,1,3,313,Potential Loyalists
TB-21190,Thomas Brumley,Home Office,South,2014-12-27,2017-11-11,4,816.1740000000001,179.0038,23,204.04350000000002,True,49,False,49,4,816.1740000000001,3,1,1,311,Potential Loyalists
TB-21250,Tim Brockman,Consumer,East,2014-12-08,2017-01-15,7,1602.376,260.6155,74,228.91085714285714,True,349,True,349,7,1602.376,1,3,2,132,At Risk
TB-21280,Toby Braunhardt,Consumer,East,2014-06-21,2016-05-26,6,2198.45,490.9567,35,366.4083333333333,True,583,True,583,6,2198.45,1,3,2,132,At Risk
TB-21355,Todd Boyes,Corporate,East,2016-01-25,2017-08-06,5,834.328,268.967,44,166.8656,True,146,True,146,5,834.328,2,2,1,221,Lost / Low Value
TB-21400,Tom Boeckenhauer,Consumer,West,2014-01-21,2017-06-11,7,9133.99,2798.3689,55,1304.8557142857142,True,202,True,202,7,9133.99,1,3,4,134,At Risk
TB-21520,Tracy Blumstein,Consumer,East,2014-10-17,2017-09-14,9,4737.486,-1603.0451,85,526.3873333333333,True,107,True,107,9,4737.486,2,4,4,244,At Risk
TB-21595,Troy Blackwell,Consumer,Central,2014-02-18,2017-03-20,5,1387.559,-136.4091,29,277.5118,True,285,True,285,5,1387.559,1,2,2,122,Lost / Low Value
TB-21625,Trudy Brown,Consumer,Central,2014-08-06,2017-11-30,9,2797.668,379.882,60,310.85200000000003,True,30,False,30,9,2797.668,4,4,3,443,Champions
TC-20980,Tamara Chand,Corporate,West,2014-11-07,2016-11-26,5,19052.218,8981.323900000001,42,3810.4436,True,399,True,399,5,19052.218,1,2,4,124,Lost / Low Value
TC-21145,Theresa Coyne,Corporate,East,2017-09-15,2017-09-15,1,1038.26,265.5332,17,1038.26,False,106,True,106,1,1038.26,2,1,1,211,Lost / Low Value
TC-21295,Toby Carlisle,Consumer,West,2014-10-14,2017-12-03,8,4266.812,606.3727,63,533.3515,True,27,False,27,8,4266.812,4,4,4,444,Champions
TC-21475,Tony Chapman,Home Office,South,2014-11-22,2017-07-30,9,1244.976,119.104,45,138.33066666666667,True,153,True,153,9,1244.976,2,4,2,242,At Risk
TC-21535,Tracy Collins,Home Office,South,2014-11-03,2017-12-26,7,742.5580000000001,217.933,28,106.0797142857143,True,4,False,4,7,742.5580000000001,4,3,1,431,Loyal Customers
TD-20995,Tamara Dahlen,Consumer,East,2014-05-19,2017-11-23,9,1434.5480000000002,88.1897,67,159.39422222222225,True,37,False,37,9,1434.5480000000002,3,4,2,342,Loyal Customers
TG-21310,Toby Gnade,Consumer,West,2015-03-09,2017-01-27,5,3058.372,682.1704,30,611.6744,True,337,True,337,5,3058.372,1,2,3,123,Lost / Low Value
TG-21640,Trudy Glocke,Consumer,West,2014-03-31,2017-09-07,4,2074.661,365.7205,50,518.66525,True,114,True,114,4,2074.661,2,1,2,212,Lost / Low Value
TH-21100,Thea Hendricks,Consumer,West,2014-09-27,2017-01-20,5,2422.824,-135.2125,29,484.5648,True,344,True,344,5,2422.824,1,2,3,123,Lost / Low Value
TH-21115,Thea Hudgings,Corporate,East,2014-09-23,2017-11-02,4,2942.772,-252.5539,29,735.693,True,58,False,58,4,2942.772,3,1,3,313,Potential Loyalists
TH-21235,Tiffany House,Corporate,Central,2014-11-04,2017-09-04,8,1022.201,92.729,40,127.775125,True,117,True,117,8,1022.201,2,4,1,241,At Risk
TH-21550,Tracy Hopkins,Home Office,East,2014-04-05,2017-10-19,7,4234.0960000000005,-571.9678,44,604.8708571428572,True,72,False,72,7,4234.0960000000005,3,3,4,334,Champions
TM-21010,Tamara Manning,Consumer,West,2014-02-21,2017-09-18,8,2955.2259999999997,573.3013,67,369.40324999999996,True,103,True,103,8,2955.2259999999997,2,4,3,243,At Risk
TM-21490,Tony Molinari,Consumer,Central,2017-03-30,2017-08-22,3,1094.6779999999999,292.52099999999996,12,364.8926666666666,True,130,True,130,3,1094.6779999999999,2,1,1,211,Lost / Low Value
TN-21040,Tanja Norvell,Home Office,West,2014-10-10,2017-10-01,7,3130.221,-692.0452,48,447.17442857142856,True,90,False,90,7,3130.221,2,3,3,233,At Risk
TP-21130,Theone Pippenger,Consumer,East,2015-04-14,2017-12-22,9,4454.0560000000005,1129.1261,55,494.8951111111112,True,8,False,8,9,4454.0560000000005,4,4,4,444,Champions
TP-21415,Tom Prescott,Consumer,West,2015-11-28,2017-09-17,5,5329.0048,-1087.3898,39,1065.80096,True,104,True,104,5,5329.0048,2,2,4,224,Lost / Low Value
TP-21565,Tracy Poddar,Corporate,West,2015-03-01,2017-01-14,4,1936.6399999999999,139.22869999999995,48,484.15999999999997,True,350,True,350,4,1936.6399999999999,1,1,2,112,Lost / Low Value
TR-21325,Toby Ritter,Consumer,East,2014-12-01,2017-06-20,5,675.9419999999999,220.36440000000002,22,135.18839999999997,True,193,True,193,5,675.9419999999999,1,2,1,121,Lost / Low Value
TS-21085,Thais Sissman,Consumer,West,2015-07-19,2017-01-07,2,4.833,-3.3156,4,2.4165,True,357,True,357,2,4.833,1,1,1,111,Lost / Low Value
TS-21160,Theresa Swint,Corporate,East,2014-04-23,2016-08-13,6,2163.6240000000003,260.87440000000004,60,360.60400000000004,True,504,True,504,6,2163.6240000000003,1,3,2,132,At Risk
TS-21205,Thomas Seio,Corporate,East,2014-03-21,2017-06-15,7,5371.09,862.8877,67,767.2985714285714,True,198,True,198,7,5371.09,1,3,4,134,At Risk
TS-21340,Toby Swindell,Consumer,Central,2014-01-19,2017-05-18,5,974.7819999999999,-184.97889999999998,51,194.95639999999997,True,226,True,226,5,974.7819999999999,1,2,1,121,Lost / Low Value
TS-21370,Todd Sumrall,Corporate,East,2014-10-28,2017-11-24,6,11891.751,2371.7144000000003,59,1981.9585,True,36,False,36,6,11891.751,3,3,4,334,Champions
TS-21430,Tom Stivers,Corporate,West,2014-07-30,2017-07-11,5,2054.14,48.70169999999999,31,410.828,True,172,True,172,5,2054.14,2,2,2,222,Lost / Low Value
TS-21505,Tony Sayre,Consumer,South,2014-12-20,2017-12-19,6,2243.274,11.377899999999983,54,373.87899999999996,True,11,False,11,6,2243.274,4,3,2,432,Loyal Customers
TS-21610,Troy Staebel,Consumer,West,2014-08-16,2017-11-05,7,2820.424,-294.6981,44,402.9177142857143,True,55,False,55,7,2820.424,3,3,3,333,Champions
TS-21655,Trudy Schmidt,Consumer,Central,2015-02-06,2017-05-06,5,3368.094,220.91629999999998,52,673.6188,True,238,True,238,5,3368.094,1,2,3,123,Lost / Low Value
TT-21070,Ted Trevino,Consumer,West,2014-05-18,2017-11-29,7,4915.602,751.9567,66,702.2288571428571,True,31,False,31,7,4915.602,3,3,4,334,Champions
TT-21220,Thomas Thornton,Consumer,Central,2014-09-23,2017-06-30,8,1427.0439999999999,278.7371,55,178.38049999999998,True,183,True,183,8,1427.0439999999999,2,4,2,242,At Risk
TT-21265,Tim Taslimi,Corporate,West,2015-08-15,2016-11-19,3,439.5,93.9162,8,146.5,True,406,True,406,3,439.5,1,1,1,111,Lost / Low Value
TT-21460,Tonja Turnell,Home Office,Central,2015-12-08,2017-12-18,7,5364.808,1124.4999,48,766.4011428571429,True,12,False,12,7,5364.808,4,3,4,434,Champions
TW-21025,Tamara Willingham,Home Office,West,2014-12-22,2017-10-27,7,5278.826,737.3905,57,754.118,True,64,False,64,7,5278.826,3,3,4,334,Champions
TZ-21580,Tracy Zic,Consumer,West,2014-11-11,2017-11-25,4,1707.286,224.8887,30,426.8215,True,35,False,35,4,1707.286,3,1,2,312,Potential Loyalists
VB-21745,Victoria Brennan,Corporate,South,2015-07-17,2017-11-06,6,2005.596,371.2398,37,334.266,True,54,False,54,6,2005.596,3,3,2,332,Loyal Customers
VD-21670,Valerie Dominguez,Consumer,South,2014-08-04,2016-05-28,6,6442.254,1617.7874000000002,71,1073.709,True,581,True,581,6,6442.254,1,3,4,134,At Risk
